loan_id,principal_loan_amount,request_date,interest_rate,loan_channel,is_approved,is_default,customer_monthly_income,customer_age,customer_gender,customer_credit_score,customer_zip_code
12167330-0af9-4c63-a486-f66ae41c99ea,13690,2023-02-04,10,WEB,,,5880,23,Female,2,10007
ad73941d-29ba-4551-8cc5-64a97828ce73,6050,2023-05-26,8.5,WEB,TRUE,,4050,45,Male,4,10008
d524e599-b498-488f-911d-02f1a98c9142,4750,2023-01-15,8,MOBILE_APP,TRUE,,2740,48,Male,4,10003
cdab5b36-53a8-40c4-96fa-fa6178f778cf,11310,2023-04-22,9.5,DIRECT_SELLING,TRUE,,6180,49,Male,4,10006
fb1c7e7a-ab6d-4b40-b9d7-e7d5b0d3ad54,12850,2023-03-05,10,AFFILIATE,,,5180,55,Male,3,10006
aa883227-26f3-4040-9ec2-7457ab24cf31,3870,2023-03-03,8,MOBILE_APP,TRUE,,3550,47,Female,4,10004
4d85ee6b-51a3-46d3-90c6-d6aab4edafa6,4210,2023-05-15,8,AFFILIATE,TRUE,,4140,32,Female,3,10005
49538617-5cbf-4ac8-a840-64ae99927092,2770,2023-06-08,8,AGENT,TRUE,,3750,53,Male,4,10009
b90650cc-b6ea-4082-8799-d773523e23f2,10220,2023-02-27,9.5,AGENT,,,2930,34,Female,3,10007
b19e2f42-4f8b-42e8-a513-5b9a47e664db,7220,2023-05-20,8.5,DIRECT_SELLING,TRUE,,3420,31,Female,4,10007
ce453ea1-cf48-455e-a8a0-e29d6a5634bc,9500,2023-04-02,9,AFFILIATE,TRUE,,3520,42,Male,3,10007
b3be6396-aa77-4631-bcbd-e557b0a5d6fa,13560,2023-04-06,10,AGENT,TRUE,,5160,41,Female,3,10006
5c3c5146-7795-4163-9212-052d71d9c6d5,10190,2023-06-25,9.5,DIRECT_SELLING,,,4060,26,Male,0,10007
342badcd-ef93-4a2e-87a8-04be62d7bf15,7710,2023-01-12,9,WEB,TRUE,,3040,35,Female,5,10005
14e18356-0450-4ff2-bc4b-cb3f834e435f,1160,2023-04-08,7.5,AFFILIATE,,,5160,54,Female,0,10009
756702e3-958f-48dc-a034-950609a596fe,7530,2023-02-11,9,WEB,,,4460,28,Female,3,10006
3bec1fa8-0323-4aeb-8b88-39c519ad8d33,6080,2023-06-15,8.5,AFFILIATE,TRUE,,4570,54,Male,3,10008
be27ae7d-1fdc-4d72-a5bf-711a33a5f529,12380,2023-06-13,9.5,DIRECT_SELLING,,,5510,59,Male,0,10003
a552e842-392f-4bf3-8c0b-d4998aa2b3ea,5650,2023-03-09,8.5,DIRECT_SELLING,TRUE,,5060,47,Female,4,10006
a427afdc-cad4-43c2-b2b7-5c5bcad61196,3630,2023-06-20,8,AFFILIATE,TRUE,,3830,24,Female,5,10008
d3f3c9a2-e090-4de1-bc83-82a7abe55332,14260,2023-03-15,10,WEB,,,4000,49,Female,2,10004
46579763-4d93-4115-93e0-f2b0fea51c33,7010,2023-06-11,8.5,AGENT,,,2270,29,Male,3,10005
fae337c0-93df-49be-bd9a-4676c7dafe6b,9760,2023-05-11,9,MOBILE_APP,TRUE,,3200,33,Male,5,10007
1e9ae73a-3eaa-4600-8276-728997066377,9440,2023-02-15,9,AFFILIATE,TRUE,,4020,27,Female,5,10008
6d7ef1a5-8249-4e28-a808-a7193b15d656,13100,2023-06-17,10,MOBILE_APP,,,3490,28,Female,2,10004
ebf42895-b827-49c4-af7f-37e32bcd470b,13030,2023-02-26,10,AFFILIATE,TRUE,,3770,42,Female,3,10008
d0556776-8079-4c1e-9f8e-ab640e7ed46e,1540,2023-05-23,7.5,MOBILE_APP,TRUE,,5520,41,Male,5,10005
0c675756-ea22-4724-aa17-1cfb1bf37e33,6990,2023-04-02,8.5,DIRECT_SELLING,TRUE,,3710,27,Male,4,10004
9bf3b609-5104-4cfe-90bc-6371330461b7,7300,2023-03-04,8.5,AGENT,,,2660,37,Male,0,10003
7374c656-3bf8-4aa1-99c5-3f74184a8776,8240,2023-05-26,9,AFFILIATE,TRUE,,4440,45,Male,5,10007
27107d7e-3252-481c-8ac6-4a8922995ae0,5140,2023-02-20,8.5,AFFILIATE,TRUE,,6040,33,Male,3,10003
cfce7c20-0a7f-441a-9b4a-6f2a830de885,6230,2023-01-01,8.5,website_revamped,,,4180,27,M,3,10009
013bd7ac-4feb-4a17-9bf2-3c75998adb0f,1600,2023-04-10,7.5,WEB,TRUE,,5760,50,Male,4,10006
a927442e-fc5c-4dc1-b728-d0bbd6a9638f,8510,2023-02-17,9,AGENT,TRUE,,2870,46,Male,5,10005
b8571314-765c-4d6f-b128-c7ee6851c5c4,5300,2023-01-10,8.5,MOBILE_APP,TRUE,,6420,60,F,4,10009
bea89720-f1d3-49a4-9c42-3f93fcea2784,2530,2023-06-20,8,AGENT,TRUE,,5670,23,Male,5,10008
96a98cc7-9ca6-43b4-887c-eeae5ba3b152,12720,2023-01-31,10,DIRECT_SELLING,,,5050,57,Female,1,10005
ced68a54-cdc4-4777-963a-52165e3c875c,3940,2023-06-03,8,AFFILIATE,TRUE,,3130,50,Male,4,10003
4751d629-4803-49eb-82dd-cb67efaf6161,6500,2023-05-31,8.5,AFFILIATE,TRUE,,2590,36,Female,5,10003
4176bba4-a725-44db-ae3c-90ac0771ba3c,9170,2023-05-16,9,AFFILIATE,TRUE,,3970,33,Female,5,10003
a1743a26-865d-4220-90f4-c1e53345a54f,8830,2023-06-08,9,MOBILE_APP,TRUE,,5110,46,Female,4,10006
7c8c2966-7489-44df-81e1-de45669e7bb1,10940,2023-02-08,9.5,AGENT,TRUE,,4600,29,Female,4,10008
caa4d099-714d-43bb-92f4-1f77cd6f42bc,1010,2023-05-26,7.5,AGENT,TRUE,,3900,56,Male,5,10009
941beaeb-3429-4b0b-b47f-9b4264fa13ca,3650,2023-05-29,8,AGENT,TRUE,,4830,52,Male,4,10008
90a01223-fbc9-4eeb-88c0-7e5f8b747133,12640,2023-03-18,10,MOBILE_APP,,,4060,47,Male,3,10006
e02c76ae-1981-4b5d-ac56-db7771d9f49e,8440,2023-04-21,9,AFFILIATE,,,5410,37,Female,3,10009
26821b53-f5c0-4f4b-bd4f-b30b079dc860,12350,2023-06-03,9.5,AGENT,TRUE,,3620,48,Female,5,10005
76ab1203-49c4-487b-b768-b43c0d316c3d,12280,2023-01-12,9.5,AGENT,,,4600,27,Female,2,10006
abc7237b-6a1a-4f20-b729-28fabeb30d01,4030,2023-01-15,8,AGENT,TRUE,,3890,30,Male,4,10009
96751597-0c39-4b90-bc76-399c4ec8c8b5,9820,2023-05-09,9,AFFILIATE,TRUE,,4580,43,Male,3,10004
b61935ad-549f-487f-a107-796c54a74c1d,4910,2023-05-10,8,AGENT,TRUE,,5420,42,Male,5,10008
be4cf542-d80d-4db5-a9c7-bae12f1c38a0,13540,2023-04-30,10,AGENT,TRUE,,5100,42,Male,5,10004
c2362eab-c70d-43db-bd09-76290644cee0,10590,2023-06-19,9.5,DIRECT_SELLING,TRUE,,4740,45,Male,4,10009
258706fc-cbe5-48f4-b9c4-8ac63bd7190a,8510,2023-06-12,9,AFFILIATE,TRUE,,2200,32,Female,3,10003
ae1da30e-a8ba-4094-a191-1e9a2781d964,8730,2023-04-12,9,MOBILE_APP,TRUE,,5160,26,Male,3,10007
a00e773d-707b-4a15-8f28-502f4a6051e4,9660,2023-05-29,9,DIRECT_SELLING,TRUE,,2760,53,Male,3,10005
370a63ec-b944-4cc0-92ce-1c667a60ae8c,11470,2023-04-27,9.5,AGENT,,,5120,43,Male,3,10004
a557804d-8990-4013-a5e9-1cb348f58ac5,7340,2023-02-28,8.5,AFFILIATE,TRUE,,5790,43,Female,4,10008
88878d5e-f9e2-488e-a859-dbd3aa5f23b5,5980,2023-06-01,8.5,MOBILE_APP,TRUE,,4480,55,Male,4,10005
8a8402c5-da85-4147-bcea-d53717182306,7270,2023-03-18,8.5,WEB,,,2390,22,Male,0,10003
6b91cd4c-a11b-47e7-b99e-beb1702692e9,11660,2023-01-21,9.5,WEB,TRUE,,5890,34,Male,5,10003
b2e927a7-82ec-41e4-af54-30242a205a8e,6980,2023-06-27,8.5,AGENT,TRUE,,6110,29,Female,3,10006
ad07a9d7-68da-460a-a2f0-032ce9f10048,11340,2023-02-13,9.5,DIRECT_SELLING,TRUE,,2670,47,Male,4,10006
1ca0fab9-6468-4802-84bd-f2a2eb577954,6360,2023-05-24,8.5,AFFILIATE,TRUE,,5820,56,Female,4,10005
f5417e81-45e0-4d9e-8439-820f8f8b5459,14160,2023-03-30,10,AGENT,,,4290,45,Female,3,10008
1d174725-57cf-4bc5-9d85-997a77f0530a,14810,2023-04-11,10,AFFILIATE,TRUE,,3040,43,Male,4,10008
934fc8c4-8dcc-4f9c-9533-aa4459ef1346,3000,2023-06-24,8,WEB,TRUE,,5430,28,Female,5,10004
79151207-8d72-4249-95c6-a9b6ebb5b0a7,14430,2023-02-07,10,AGENT,,,6420,38,Male,3,10004
64eaa8ca-1780-4ca5-9ab7-361bcbf7227e,6510,2023-01-08,8.5,WEB,,,3820,54,F,3,10009
f3bf5324-e1a5-4a8d-baef-c614401d347f,12830,2023-06-10,10,DIRECT_SELLING,TRUE,,6070,59,Male,5,10005
8aa1a52f-8597-49b9-8ce2-86edeffe663b,12570,2023-03-29,10,AGENT,,,5610,26,Male,2,10005
8280a89a-6c36-4f39-aeb7-8268885e2d7e,1070,2023-06-27,7.5,AGENT,TRUE,,2980,55,Female,4,10004
666572f5-06d2-4ee5-939c-9d72094c37e8,3260,2023-05-20,8,DIRECT_SELLING,TRUE,,5190,46,Female,3,10005
2306a15e-69af-4c70-a9f7-91802d5cdfa4,2090,2023-04-14,7.5,DIRECT_SELLING,TRUE,,5590,36,Female,3,10004
ffa79653-cc4b-4ecd-9613-28af0e5dc00c,7650,2023-02-14,9,WEB,TRUE,,2920,36,Female,5,10009
ff387788-6cdd-4d08-a42f-a9157d7ef655,11880,2023-04-14,9.5,AGENT,TRUE,,4590,29,Male,3,10008
52f00644-7d26-4850-a56c-e581a9da05ae,14090,2023-04-27,10,AGENT,TRUE,,3730,43,Male,3,10008
00afcf61-76b0-4904-971b-5af03c1b9496,14640,2023-01-17,10,MOBILE_APP,TRUE,,4910,31,Male,3,10005
fb692d5f-cc58-426a-a6c6-921d93698cc1,4360,2023-04-14,8,DIRECT_SELLING,TRUE,,6490,58,Male,3,10005
e9a4b945-cd67-469c-adb6-345c04b86449,1660,2023-05-09,7.5,DIRECT_SELLING,TRUE,,5530,55,Male,3,10007
454c7e2d-c961-4617-8e09-2f6e3e99ef4c,11470,2023-05-24,9.5,AGENT,,,5000,30,Female,3,10008
9353b86a-c5ea-4640-8809-d6b706b62bf6,6720,2023-05-14,8.5,AFFILIATE,TRUE,,3120,27,Female,5,10004
66b76aa1-bf33-480f-b279-1eead8db4b7e,12970,2023-03-01,10,MOBILE_APP,,,2950,44,Female,2,10009
993c7f5a-4043-45c5-900f-d2ddf96dd61d,6810,2023-06-06,8.5,MOBILE_APP,TRUE,,6300,46,Male,5,10003
2e8cb11b-2fa8-4fd6-8ec4-2b3904112872,9960,2023-05-14,9,WEB,TRUE,,3780,58,Male,5,10008
bb4dad68-2552-47ec-9232-d25458c1d010,12150,2023-06-06,9.5,DIRECT_SELLING,TRUE,,3610,24,Female,5,10008
fd9b9e3c-ab9b-48fe-87cd-99ed9a4e60d3,9700,2023-03-31,9,WEB,TRUE,,3640,41,Female,5,10005
f461fbdc-3830-47c3-9bdd-c86c7fff6863,6670,2023-04-14,8.5,AFFILIATE,,,5690,27,Female,2,10005
8fd8f0df-2737-4678-ab7c-16fd8fc67c40,11460,2023-06-02,9.5,WEB,,,2870,47,Female,0,10005
104b751a-4dc3-4ac3-84b3-ce09c4f29965,7040,2023-04-26,8.5,AGENT,,,3970,29,Male,2,10007
327a2388-42b1-4ca1-ad99-06b2f32ac683,13810,2023-03-22,10,MOBILE_APP,TRUE,,3580,34,Female,3,10009
d07a8ed5-316e-4f64-929f-f4b5f38c3ebe,14400,2023-02-14,10,DIRECT_SELLING,TRUE,,2560,36,Male,5,10008
618059d4-9ece-4be3-bbe2-898b16e0fc8c,13650,2023-03-02,10,AGENT,,,2650,46,Male,0,10007
1f8a2ee8-6b82-4880-87f9-8f9c4d98c3e2,2180,2023-05-20,7.5,MOBILE_APP,TRUE,,4340,54,Male,5,10009
e95c65dc-225e-47f5-b1f7-944d863a1bb1,5260,2023-04-03,8.5,AGENT,TRUE,,4520,23,Female,5,10008
45b453f4-4c5d-4b38-9f1a-c1328f49c1fd,8000,2023-06-07,9,MOBILE_APP,TRUE,,2180,53,Female,3,10007
13084374-bcea-497a-87bb-a3da9a4563be,7510,2023-04-09,9,AGENT,TRUE,,6240,38,Female,3,10004
7df6ab79-9011-486a-8667-a197aeb2738f,1930,2023-03-11,7.5,AGENT,TRUE,,5020,39,Male,4,10009
b69ea1f9-e6df-4d6c-bb30-216584e0366b,6000,2023-06-18,8.5,WEB,,,3030,60,Male,3,10003
c08b4a91-2190-45bb-a2b6-b3789bfca286,12060,2023-03-03,9.5,AGENT,TRUE,,2620,28,Male,3,10007
45e836f9-52af-4f42-9c33-dab30bc55d50,4840,2023-01-06,8,MOBILE_APP,,,6420,46,F,0,10004
5c40e251-3c11-4f8e-ba8b-ab47acfe5eca,13590,2023-02-02,10,WEB,,,5370,40,Female,1,10008
61ea20d6-f694-44ba-b014-15c37019bde1,1520,2023-02-05,7.5,MOBILE_APP,,,2040,41,Female,1,10004
16b2c0ba-4541-4597-89a4-fc3ef9e4d33d,14870,2023-01-24,10,DIRECT_SELLING,,,3340,39,Female,3,10005
2c6af93d-6e23-46e1-8a38-02f436ea38f9,1910,2023-02-04,7.5,WEB,TRUE,,5740,35,Female,5,10004
2caaf4be-3f2e-4df6-b124-9d8b4e496d87,5850,2023-05-05,8.5,DIRECT_SELLING,,,3650,31,Female,3,10004
d144bd2c-2eb7-477f-829a-52fd82389514,9020,2023-04-15,9,WEB,TRUE,,2770,32,Male,4,10008
d144bd2c-2eb7-477f-829a-52fd82389514,9020,2023-04-15,9,WEB,TRUE,,2770,32,Male,4,10008
6a9fd696-231d-4753-9a81-267b184d117d,7570,2023-02-16,9,DIRECT_SELLING,TRUE,,6470,54,Male,3,10005
f97dbecc-dc07-4551-a38d-8b6865a1fb80,10880,2023-04-27,9.5,AFFILIATE,TRUE,,4380,39,Female,5,10006
620dd74f-8720-4b66-9feb-4eff4213c743,13660,2023-05-03,10,AGENT,TRUE,,4110,59,Male,4,10003
fa61891a-912c-4366-af48-173448821847,11550,2023-01-18,9.5,AFFILIATE,TRUE,,5750,57,Male,4,10003
39c59f8b-0bd0-4046-b338-e114d8b0269c,6440,2023-01-28,8.5,AFFILIATE,TRUE,,4890,36,Male,5,10009
8b2e20ac-fc18-4e5f-8001-14730b827281,4290,2023-03-19,8,AFFILIATE,,,5930,41,Female,1,10003
502974ce-e529-4c75-b32a-2518c81438de,11890,2023-03-02,9.5,MOBILE_APP,TRUE,,3180,60,Male,3,10009
37c70755-6eba-48d3-b792-1b3518b76833,13930,2023-04-05,10,DIRECT_SELLING,,,6490,54,Female,0,10005
ae75892a-da43-4029-bb34-ed9c1ce082a1,6450,2023-02-09,8.5,MOBILE_APP,,,3490,51,Female,0,10004
31384ba3-ce76-4264-88b5-e27d76c5b539,14240,2023-02-07,10,MOBILE_APP,TRUE,,2510,33,Male,3,10009
8ece2086-1389-4947-bc4d-db9ffe7d18e6,10660,2023-05-16,9.5,AFFILIATE,,,4170,59,Male,2,10009
b73c744c-f8d1-4f41-87ac-1ba4b492a763,8660,2023-03-02,9,MOBILE_APP,TRUE,,5140,43,Female,5,10004
7bf8148a-f989-45f9-9b51-c7b95e760811,12340,2023-03-18,9.5,MOBILE_APP,TRUE,,5280,23,Male,4,10009
9c0b3254-53e3-48ee-b841-d6e7843cbb17,12240,2023-06-28,9.5,WEB,TRUE,,3760,22,Female,3,10004
3e074bea-2ce1-4e1b-81ae-5aea30206f0a,9590,2023-01-26,9,AFFILIATE,TRUE,,4260,51,Male,5,10003
eadc2948-eb8d-4854-b2cf-091ba32fca5c,10060,2023-03-09,9.5,AGENT,TRUE,,6100,48,Female,3,10003
87646660-a551-4ce3-94c0-b51513cb5a00,7690,2023-02-02,9,MOBILE_APP,,,2760,25,Male,1,10007
65e3d834-571c-45ae-97af-2e4d7e04b509,9660,2023-05-27,9,WEB,TRUE,,3710,26,Male,5,10008
00f811d4-ae98-4ecd-9389-567f1c6f1e1d,8500,2023-05-19,9,MOBILE_APP,TRUE,,5200,55,Female,3,10004
245b0db5-adae-4a98-9fb7-2d7d700bc718,14660,2023-05-14,10,DIRECT_SELLING,,,2600,29,Female,1,10003
76648d72-39f2-47ce-9323-a07e4d40d265,14970,2023-01-12,10,apple_new_v3,,,4620,30,M,0,10005
a7208860-d374-4557-a135-22d7e1f66325,14940,2023-06-15,10,AFFILIATE,TRUE,,4320,53,Male,4,10008
a2268996-aca1-482e-850b-196526107458,9100,2023-01-27,9,DIRECT_SELLING,TRUE,,2820,26,Female,4,10005
93d9ce15-7afa-43d0-ae2f-9a11bb6fde4e,10870,2023-03-08,9.5,WEB,TRUE,,4110,24,Female,3,10009
97c51dd3-3642-4021-9534-fcbd10fcfa47,2030,2023-02-20,7.5,WEB,,,6430,37,Male,3,10009
467e831f-da46-4df3-915d-d4c131125ebc,13000,2023-05-23,10,AGENT,,,5120,27,Male,0,10005
6dedc693-1c64-44ae-ad88-6e630d148393,9440,2023-04-28,9,DIRECT_SELLING,TRUE,,2790,44,Male,3,10008
8fd388d5-7c20-4856-8829-b55692bf4657,14600,2023-05-12,10,WEB,TRUE,TRUE,2640,60,Male,3,10001
44d7c394-df51-4a4b-957e-9129cc4d1861,4370,2023-02-23,8,DIRECT_SELLING,TRUE,,2880,59,Male,3,10004
22fdbe80-327b-4595-a415-ba624dc8dea8,8050,2023-04-26,9,DIRECT_SELLING,,,5980,55,Male,1,10007
775407b8-f0f9-4c0a-95be-a89629b1810a,10970,2023-05-03,9.5,MOBILE_APP,TRUE,,6270,40,Female,4,10009
5fe6db7c-1800-44b8-a659-7c8c94a378c9,3450,2023-06-29,8,WEB,TRUE,TRUE,5800,27,Female,5,10002
af745f86-6632-44ed-be98-5ca84d42f4f7,12480,2023-05-04,9.5,MOBILE_APP,TRUE,,2740,52,Male,5,10007
955e8b97-d2f5-46e0-a4b3-e8779e152855,7940,2023-03-17,9,WEB,,,2290,37,Female,0,10005
831dd4df-c21d-4cb0-ba41-175261632b7e,4830,2023-03-17,8,WEB,TRUE,TRUE,4530,35,Female,4,10002
47b37c1f-a290-4c19-8de2-952f0f562848,7070,2023-04-06,8.5,WEB,TRUE,,2100,46,Male,5,10006
df0e5292-e54a-4a34-b83a-1d58d5618e7c,8820,2023-05-18,9,AFFILIATE,TRUE,,2530,24,Male,5,10008
5e7d55ce-31b1-4b99-be7b-32687e9a20f4,6660,2023-05-20,8.5,DIRECT_SELLING,TRUE,,2110,52,Female,5,10008
e78542eb-5f0a-457c-a548-d1b9a3493291,14500,2023-01-28,10,WEB,TRUE,,4850,46,Female,5,10003
884d03b5-04cd-4da3-a309-cb9fd253e2cf,6240,2023-02-25,8.5,DIRECT_SELLING,,,2730,23,Male,3,10006
960a2b2c-b841-4c72-9aa1-c3fc4524abce,8700,2023-03-03,9,DIRECT_SELLING,TRUE,,5530,25,Female,4,10005
be7f883f-2111-4434-a731-3eaae26dd588,10510,2023-05-08,9.5,AGENT,TRUE,,6120,41,Female,3,10007
5d115af9-f328-4e2c-b680-d0beb055cc38,6050,2023-02-25,8.5,AGENT,TRUE,,5430,32,Female,3,10009
64090678-a870-4d85-abe0-d539f78c3444,3050,2023-06-20,8,WEB,TRUE,,2000,58,Male,5,10006
39ea2d48-362a-4bf1-b3fc-221d8e5ddd8a,8110,2023-06-22,9,MOBILE_APP,,,5150,42,Male,0,10003
09b38d71-c7f3-41ca-b110-a84f1ca6c2f6,9130,2023-01-21,9,AFFILIATE,TRUE,,2170,60,Male,3,10004
0a94c518-921a-4f58-9023-19f0091623db,4380,2023-02-18,8,WEB,,,2920,54,Male,1,10008
ad8fe736-60e3-4806-960c-d0a4dad9026d,1640,2023-05-26,7.5,AGENT,TRUE,,2260,30,Female,5,10005
99f227ae-6f7d-4005-ac5b-bdaa7cf0e915,14850,2023-05-13,10,AFFILIATE,TRUE,,2470,39,Female,3,10006
dc217c29-4d52-4da8-b25a-e930919c141e,13810,2023-06-23,10,MOBILE_APP,TRUE,,5310,39,Male,3,10005
2e5878e4-80e6-4c87-88ef-1f84c5644ccc,3010,2023-04-26,8,WEB,TRUE,,5970,56,Male,4,10008
26233718-ffec-4010-a620-8a099f61bd6a,5510,2023-05-31,8.5,DIRECT_SELLING,TRUE,,3410,58,Female,3,10003
3800e66e-26af-450a-8d3e-c0127a6f0970,9670,2023-06-07,9,DIRECT_SELLING,TRUE,,4600,44,Male,4,10008
84beb5bf-2f32-4799-8007-b8ba3e4cdf42,6320,2023-03-06,8.5,MOBILE_APP,,,3970,58,Male,3,10008
395a91f5-286d-408b-81bc-6bce99c736d4,3250,2023-04-30,8,AGENT,TRUE,,3600,35,Male,3,10007
90b37a29-6697-470c-a629-6e3466741232,4880,2023-03-07,8,AFFILIATE,TRUE,,4140,24,Female,5,10009
35f51efa-f033-4224-9c6d-2f672af05c24,9590,2023-03-24,9,AFFILIATE,TRUE,,3820,44,Female,4,10008
348772c7-d2f8-4fcb-8904-5dcd33d5c6f2,2850,2023-06-15,8,MOBILE_APP,,,5320,49,Female,0,10007
a3f016f3-72ae-4a25-9856-e57bddf12541,4340,2023-01-16,8,WEB,,,4700,28,Female,2,10008
b6b0d47f-aaa1-4b34-9d92-b88364bedc83,8000,2023-05-08,9,DIRECT_SELLING,,,3880,50,Male,2,10004
aa5b3c5a-1009-4608-8a7f-4a932e18d3aa,11820,2023-02-09,9.5,WEB,TRUE,,6120,43,Male,5,10009
64939e1e-f6d8-4438-803d-b7e3df1216a9,7060,2023-04-17,8.5,WEB,TRUE,TRUE,4740,53,Female,3,10001
a595c6d6-3a22-44a3-8f62-ba858891e8ee,6400,2023-05-10,8.5,MOBILE_APP,TRUE,,2150,33,Female,5,10003
dd4afedc-aa31-432f-966e-b1ce2b78651e,3920,2023-06-01,8,MOBILE_APP,TRUE,,3870,25,Male,5,10005
64460c0a-0f7e-4f8a-a627-d30a56451cdf,9390,2023-03-17,9,AFFILIATE,TRUE,,5510,60,Male,4,10004
d8613add-4898-4513-a583-a17b02e4e25d,8030,2023-04-15,9,DIRECT_SELLING,,,6430,28,Male,2,10007
d8613add-4898-4513-a583-a17b02e4e25d,8030,2023-04-15,9,DIRECT_SELLING,,,6430,28,Male,2,10007
cece6df6-d334-4589-b240-ae87b1249629,4340,2023-04-01,8,WEB,TRUE,TRUE,2640,28,Female,5,10003
6cd10f8c-1f82-4193-ae1e-59d76082dbd7,8560,2023-02-05,9,AFFILIATE,TRUE,,5230,41,Male,3,10003
9a5c07f5-f92c-41e0-a6c1-c08e2b4fe7a4,8260,2023-04-25,9,AFFILIATE,TRUE,,5600,36,Male,5,10007
babb56e7-c908-4670-bfc4-394b34db7f48,3520,2023-03-31,8,DIRECT_SELLING,,,2260,57,Female,3,10003
00796d3e-6567-45ca-a45b-0c73d253e34d,12600,2023-04-09,10,DIRECT_SELLING,TRUE,,4590,36,Female,4,10003
284514ea-a979-4dc0-8f06-d853ee136355,10710,2023-03-19,9.5,MOBILE_APP,TRUE,,6050,28,Female,4,10007
570473f1-102a-4820-9537-0ad8c6a45646,11860,2023-05-27,9.5,DIRECT_SELLING,TRUE,,3860,39,Female,3,10004
4387c498-a0b4-4411-9d06-64a5e602d39c,5600,2023-04-16,8.5,WEB,TRUE,,3320,58,Male,5,10007
4387c498-a0b4-4411-9d06-64a5e602d39c,5600,2023-04-16,8.5,WEB,TRUE,,3320,58,Male,5,10007
29f3a1bc-fce1-4dc7-a7d9-33ea54b3e853,11300,2023-01-14,9.5,AGENT,TRUE,,3930,57,Female,3,10009
6d609c6b-6b8a-442a-97e8-71b22a6fb911,14950,2023-02-21,10,AGENT,TRUE,,3660,52,Female,5,10005
e3ebb8b5-1e24-4892-a434-e458a543c92a,6590,2023-05-21,8.5,MOBILE_APP,,,2790,39,Female,1,10003
b811926e-9b97-4892-ae72-1e1f46ffe911,14500,2023-02-08,10,MOBILE_APP,,,4070,55,Male,0,10008
db74b0d6-e811-4df1-a3d1-c4f3b5e8f2cd,1330,2023-02-16,7.5,DIRECT_SELLING,,,5010,27,Male,0,10003
d83991c6-4652-4396-9d7c-53102f827083,1030,2023-03-14,7.5,WEB,,,3030,46,Female,3,10006
6e1aeda7-cd1c-462b-8a0a-5c1b4ea3d26d,6850,2023-05-11,8.5,AFFILIATE,,,2710,54,Male,2,10003
420dcb77-a8bb-45a4-b7e9-24b498312b55,10980,2023-06-12,9.5,WEB,TRUE,,3180,30,Male,4,10008
2b1d5126-106b-4122-b30a-3b0919b04277,11940,2023-06-14,9.5,DIRECT_SELLING,TRUE,,2030,22,Female,3,10008
03385215-cf46-4cc2-b563-ba3b71cb6b86,7690,2023-05-13,9,AGENT,TRUE,,2430,56,Female,5,10008
618a4ec5-a7fe-42ff-ab4a-bb61b9c34a11,10590,2023-05-01,9.5,AGENT,,,4040,35,Male,0,10007
24e438b3-f177-474a-85b0-3f958e5a84af,13800,2023-02-23,10,DIRECT_SELLING,TRUE,,4430,49,Female,5,10009
f276c122-c9c4-481c-8fe4-947eae772f37,10700,2023-06-27,9.5,AFFILIATE,TRUE,,5450,31,Male,3,10005
7815203d-f476-4355-ab10-f88bfd980be7,7890,2023-01-26,9,WEB,TRUE,,5240,29,Female,4,10008
8409558c-779b-4390-adfd-6328cd56da6d,4590,2023-01-18,8,AFFILIATE,TRUE,,4990,30,Female,4,10007
8a97294b-e48e-421a-96f5-258cc36ea66a,3650,2023-03-04,8,WEB,TRUE,,5630,34,Male,3,10009
9f75215f-a6ee-4745-b653-9ffbc7f6384f,5040,2023-02-21,8.5,AGENT,TRUE,,3490,24,Male,3,10007
3011c491-207a-4f1f-91ea-04e610681dcc,12000,2023-03-01,9.5,DIRECT_SELLING,TRUE,,6470,58,Female,5,10003
6b6ff5c6-4029-4fd6-92cf-193029597691,11320,2023-06-18,9.5,MOBILE_APP,,,2820,36,Male,1,10009
1d370c95-b0cb-4dc5-89cd-20e4af1b2db2,12650,2023-03-24,10,WEB,TRUE,,3220,38,Female,4,10003
0119c9c8-e7f5-4472-9475-466a5f015013,7420,2023-02-25,8.5,WEB,TRUE,TRUE,5420,45,Female,4,10002
b50a92a6-326d-440a-9f02-5addd7f677e3,9420,2023-02-08,9,AFFILIATE,TRUE,,4190,45,Male,5,10006
d88c95df-571f-4d6d-8bfe-6025f4896de0,13980,2023-03-25,10,MOBILE_APP,TRUE,,3780,58,Male,3,10005
1423eff5-819e-47f3-b088-d1cbb2cc25c9,12060,2023-03-18,9.5,WEB,TRUE,,4960,52,Female,3,10007
bf13cb58-410a-422b-b606-fb5cff9801f6,10240,2023-03-16,9.5,AFFILIATE,TRUE,,5400,59,Female,3,10007
3aa845ab-2fc3-4279-969e-dc14ebf86df9,1610,2023-03-06,7.5,AFFILIATE,TRUE,,3290,28,Male,5,10009
de5b7be0-2574-4888-ab86-7bafc2a39bec,13290,2023-01-09,10,WEB,TRUE,TRUE,5660,47,F,3,10001
902537ae-34f3-4753-9a88-5b876520c31a,11600,2023-05-03,9.5,AGENT,TRUE,,2340,39,Female,4,10009
6ca70293-8ce8-407f-b8c1-2ce4ec7af2f6,1740,2023-03-04,7.5,MOBILE_APP,TRUE,,2720,25,Male,4,10004
5af4babc-7aad-4b0c-819a-70e5a4e5ff48,14770,2023-01-31,10,WEB,,,4290,23,Male,2,10004
